population	age	period	sisma_id	snu	psnu	sitename	lat	long	site_nid	clinical_ip	TX_NEW	TX_CURR	TX_PVLS_D	TX_PVLS_N	TX_RET_D	TX_RET_N
HSH	25+	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	1	1	0	0	0	0
MTS	25+	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	CWCQ4ITSuX7	Tete	Moatize	Cateme CS	-16.08809	33.96985	1051017	ECHO	0	1	0	0	0	0
Total		2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	60	1109	143	135	61	60
PID	15-19	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	XRnDLkFpgrx	Tete	Moatize	CFM CS	-16.11878	33.73053	1051013	ECHO	0	0	0	0	0	0
Total		2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	18	492	97	90	19	17
PID	15-19	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	hMebVt7gOmV	Tete	Moatize	Mameme II CS	-15.9099	34.08333	1051007	ECHO	0	0	0	0	0	0
Total		2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	125	6995	545	524	113	103
PID	15-19	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	1	0	0	0	0
MTS	25+	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	4	0	0	0	0
REC	15-19	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	HutmsTbIiVr	Tete	Moatize	Moatize CS	-16.12466	33.74608	1051008	ECHO	0	0	0	0	0	0
Total		2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	23	648	51	52	20	19
PID	15-19	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	XapF957qGgl	Tete	Moatize	Ncondezi CS	-15.5314	34.31065	1051003	ECHO	0	0	0	0	0	0
Total		2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	54	1592	224	219	37	36
PID	15-19	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	2	0	0	0	0
HSH	15-19	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	1	0	0	0	0
MTS	20-24	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	2	0	0	0	0
MTS	25+	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	1	0	0	0	0
REC	15-19	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	fXj9fD2iRbM	Tete	Moatize	Zobue CS	-15.60102	34.43589	1051006	ECHO	0	1	0	0	0	0
Total		2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	55	812	63	47	38	36
PID	15-19	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	Wkec36bPAdt	Tete	Mutarara	Inhangoma CS	-17.48786	35.24441	1051111	ECHO	0	0	0	0	0	0
Total		2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	67	1802	141	124	53	50
PID	15-19	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	2	4	0	0	0	0
MTS	20-24	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	4	6	0	0	0	0
MTS	25+	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	1	9	0	0	1	1
REC	15-19	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	RQ9BadPSFjO	Tete	Mutarara	Mutarara HR	-17.45098	35.0787	1051101	ECHO	0	0	0	0	0	0
Total		2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	68	1943	292	272	93	88
PID	15-19	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	1	3	0	0	0	0
REC	15-19	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	FkUYIegS10Y	Tete	Tete	Mpadue CS	-16.20222	33.59944	1050120	ECHO	0	0	0	0	0	0
Total		2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	47	717	85	83	24	21
PID	15-19	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	1	0	0	0	0
MTS	15-19	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	CgH5aTlqbTe	Tete	Tete	Tete HP	-16.15422	33.58005	1050100	ECHO	0	0	0	0	0	0
Total		2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	5	206	24	20	9	7
PID	15-19	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	1	0	0	0	0
HSH	15-19	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	NiGXo1nvR9C	Niassa	Cuamba	Meripo CS	-14.65118	36.56875	1010225	ECHO	0	0	0	0	0	0
Total		2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	14	202	15	13	13	9
PID	15-19	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	xenLlWm2Oez	Niassa	Cuamba	Mitucué CS	-14.72937	36.62675	1010209	ECHO	0	0	0	0	0	0
Total		2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	26	511	55	48	59	30
PID	15-19	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	tCrS8lG7qDj	Niassa	Mandimba	Mitande CS	-14.12689	35.93708	1010612	ECHO	0	0	0	0	0	0
Total		2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	25	509	84	83	28	23
PID	15-19	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	D0W5gMc3ZeD	Niassa	Mecanhelas	Chissaua CS	-15.32463	35.90209	1011007	ECHO	0	0	0	0	0	0
Total		2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	10	159	0	0	4	1
PID	15-19	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	mtASqgMsqet	Manica	Chimoio	Chimoio_PCdVC	-19.11553	33.49581	1060111	ECHO	0	0	0	0	0	0
